4:54:38 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.2322,0.4339,0.0208,0.0103,1
4:54:38 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.771,0.4467,0.0159,0.0112,1
4:54:38 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.0982,0.4574,0.0037,0.012,1
4:54:38 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.4429,0.4636,0.0244,0.0125,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.1915,0.4648,0.0134,0.0131,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.1197,0.4608,0.0183,0.0137,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.0144,0.4498,0.0195,0.0142,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.2729,0.4333,0.022,0.0147,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.1508,0.4145,0.0037,0.0152,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.3208,0.3952,0.0159,0.0155,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.4046,0.3776,0.0049,0.0156,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.4645,0.3639,0.0086,0.0156,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.0694,0.3527,0.0061,0.0153,1
4:54:39 PM,44.3259862,-96.8270508,4,463.8645,24.759,0.4789,0.342,0.0122,0.015,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.0838,0.3319,0.0134,0.0146,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.2658,0.3215,0.0061,0.0142,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.1149,0.3101,0.0049,0.0138,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.17,0.2978,0.0073,0.0133,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.3591,0.2859,0.0049,0.0127,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.2299,0.2762,0.0208,0.0122,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.4118,0.2691,0.0073,0.0118,1
4:54:39 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.2083,0.2645,0.0159,0.0115,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.079,0.2599,0.0049,0.0112,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.0958,0.2531,0.0244,0.011,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.0192,0.2436,0.0061,0.011,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.6943,0.2352,0.0195,0.011,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.2777,0.2326,0.0086,0.0111,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.5627,0.2354,0.0171,0.0112,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.0742,0.2406,0.0122,0.0113,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.2203,0.2446,0.0257,0.0116,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.0527,0.2456,0.0195,0.012,1
4:54:40 PM,44.3259759,-96.8267434,4,463.8834,24.4089,0.1652,0.2436,0.0147,0.0125,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.3472,0.2406,0.0244,0.013,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.3089,0.2394,0.0244,0.0136,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.1221,0.2392,0.0183,0.0143,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.1508,0.2376,0.0183,0.015,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.2706,0.2349,0.0098,0.0156,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.1844,0.2323,0.0354,0.0161,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.1891,0.2298,0.0318,0.0168,1
4:54:40 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.2059,0.2269,0.0061,0.0175,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.2011,0.224,0.0318,0.0182,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.328,0.2219,0.0098,0.0187,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.2131,0.2212,0.022,0.0192,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.1437,0.2207,0.0086,0.0194,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.2107,0.2194,0.022,0.0195,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.5579,0.2197,0.0049,0.0195,1
4:54:41 PM,44.3259626,-96.8264411,4,463.887,24.0319,0.2418,0.2238,0.044,0.0195,1
