4:22:56 PM,44.6024188,-97.0427556,2.0,481.93697438938926,26.00721549987793,26.099746704101562,942.444580078125,606.9038696289062,91.0,-0.07381048053503036,0.28280290961265564,0.024230342358350754,0.07296012341976166,215.0
4:22:57 PM,44.602415,-97.0424299,2.0,482.0153114488039,25.86083984375,25.601783752441406,942.418701171875,607.1337890625,91.0,0.014209010638296604,0.11005823314189911,0.027499083429574966,0.02802295796573162,214.0
4:22:58 PM,44.6024118,-97.0421107,2.0,482.0974047756386,25.34385108947754,25.11935043334961,942.43408203125,606.9963989257812,91.0,-0.06617321074008942,0.13786466419696808,-0.014603791758418083,0.12824946641921997,210.0
4:22:59 PM,44.6024055,-97.0417975,2.0,482.1713653778448,24.87487030029297,24.652511596679688,942.45361328125,606.8246459960938,92.0,0.09733299911022186,0.18205612897872925,0.06353434920310974,-0.08230724185705185,210.0
4:23:00 PM,44.6023961,-97.0414893,2.0,482.22859386623946,24.4903564453125,24.344491958618164,942.470947265625,606.67138671875,93.0,0.11017023772001266,0.34730398654937744,0.027502264827489853,-0.004422883503139019,214.0
4:23:01 PM,44.6023818,-97.0411846,2.0,482.2715819319093,24.242345809936523,24.15365982055664,942.45947265625,606.7717895507812,94.0,0.20289763808250427,0.6379715800285339,-0.0017064522253349423,0.11569200456142426,210.0
4:23:02 PM,44.6023614,-97.0408819,2.0,482.31749703782634,24.138120651245117,24.133575439453125,942.44921875,606.8642578125,96.0,0.8362629413604736,0.6831436157226562,0.06532315164804459,0.06018298864364624,210.0
4:23:03 PM,44.6023321,-97.0405808,2.0,482.34751523338747,24.125141143798828,24.15616226196289,942.506103515625,606.3622436523438,99.0,0.9217957854270935,0.5137431025505066,-0.04886806011199951,-0.1153864935040474,210.0
4:23:04 PM,44.60229,-97.040282,2.0,482.37596086011473,24.178756713867188,24.254858016967773,942.5185546875,606.251220703125,103.0,0.708078145980835,0.6643657684326172,-0.0069213020615279675,0.04612653702497482,210.0
4:23:05 PM,44.6022312,-97.0399882,2.0,482.4120346827907,24.22283172607422,24.235143661499023,942.47412109375,606.6449584960938,106.0,0.9857373237609863,0.6679227352142334,0.027362991124391556,0.050321340560913086,211.0
4:23:06 PM,44.6021562,-97.0396993,2.0,482.4267737649254,24.403217315673828,24.305652618408203,942.502197265625,606.3966064453125,110.0,1.0751084089279175,0.6948568224906921,-0.0641271322965622,0.10052642226219177,213.0
4:23:07 PM,44.6020683,-97.0394172,2.0,482.44048597818517,24.433481216430664,24.273929595947266,942.476318359375,606.6238403320312,115.0,0.7538883686065674,0.6134589910507202,-0.056922268122434616,-0.0531383752822876,210.0
4:23:08 PM,44.6019676,-97.0391442,2.0,482.4423600752091,24.391977310180664,24.459423065185547,942.44580078125,606.893310546875,119.0,0.819206953048706,0.9083994030952454,-0.004713392350822687,0.18346162140369415,210.0
4:23:09 PM,44.601853,-97.0388798,2.0,482.4588648447472,24.551895141601562,24.593135833740234,942.42578125,607.0703735351562,123.0,0.8583928942680359,0.8090296387672424,0.08707568794488907,-0.014817727729678154,214.0
4:23:10 PM,44.6017258,-97.0386253,2.0,482.52545931016704,24.658477783203125,24.710742950439453,942.439453125,606.9487915039062,126.0,0.7280075550079346,0.8363316059112549,-0.06123365834355354,4.271949819667498E-6,210.0
4:23:11 PM,44.6015873,-97.0383805,2.0,482.62288957684814,24.79094886779785,24.836395263671875,942.412353515625,607.1892700195312,130.0,0.4078136682510376,0.9566945433616638,-0.021570391952991486,0.006986196618527174,210.0
4:23:12 PM,44.6014382,-97.0381433,3.0,482.7217322930581,25.08284568786621,25.043554306030273,942.344970703125,607.7837524414062,132.0,0.9674209952354431,0.890091061592102,-0.00818238127976656,-0.07170993834733963,215.0
4:23:13 PM,44.601279,-97.0379174,2.0,482.7947018523631,25.191631317138672,25.301069259643555,942.29150390625,608.2567138671875,136.0,0.20383253693580627,0.9839901328086853,-0.08944860845804214,0.05474347993731499,210.0
